price,bath,balcony,bhk,price_per_sqft,new_total_sqft,site_location
160,3,1,3,7191.011236,2225,Somwar Peth
28.15,2,1,2,2500,1126,Swargate
84,3,1,3,5637.583893,1490,Tilak Road
225,4,1,4,15000,2000,Uruli Devachi
100,3,3,3,6451.612903,1550,Vadgaon Budruk
86,3,2,3,5375,1600,Wadgaon Sheri
55,2,1,2,4741.37931,1160,Viman Nagar
225,4,3,4,7601.351351,4144,Vishrant Wadi
125,3,2,3,5952.380952,2100,Wagholi
69.3,2,1,2,4935.897436,1404,Wakadewadi
225,4,3,4,10089.6861,2230,Wanowrie
120,3,2,3,7772.020725,1544,Warje
58.7,2,1,3,4498.084291,1305,Yerawada
80,2,2,2,6504.065041,1230,Alandi Road
65,2,0,2,5416.666667,1200,Ambegaon Budruk
73,3,1,3,5000,1460,Anandnagar
45,2,3,2,4653.567735,967,Aundh Road
36,1,1,1,6666.666667,540,Balaji Nagar
46,1,2,1,6433.566434,715,Baner
225,3,2,3,12520,2500,Baner road
180,3,1,3,11406.84411,1578,Bhandarkar Road
48.95,2,1,2,4799.019608,1020,Bhavani Peth
40,2,1,2,3921.568627,1020,Bibvewadi
102,2,1,2,8140.462889,1253,Bopodi
42,2,2,2,3559.322034,1180,Budhwar Peth
38,2,2,2,3954.21436,961,Bund Garden Road
75,3,3,3,5285.412262,1419,Camp
150,3,2,3,8777.06261,1709,Chandan Nagar
115,2,0,2,7187.5,1600,Dapodi
18.5,1,1,1,4447.115385,416,Deccan Gymkhana
98,2,2,2,8909.090909,1100,Dehu Road
65,2,1,3,4545.454545,1430,Dhankawadi
45,2,2,2,3571.428571,1260,Dhayari Phata
85,3,2,3,5214.723926,1630,Dhole Patil Road
44.71,3,2,3,3579.663731,1249,Erandwane
85,2,3,3,5862.068966,1450,Fatima Nagar
223,3,1,3,7989.967753,2791,Fergusson College Road
90,1,0,1,15000,600,Ganesh Peth
60,1,1,1,7194.244604,834,Ganeshkhind
70,4,1,3,6222.222222,1125,Ghorpade Peth
140,3,2,3,6796.116505,2060,Ghorpadi
225,7,3,7,18333.33333,12000,Gokhale Nagar
25,2,1,2,2805.836139,891,Gultekdi
49.07,2,1,2,4330.9797,1133,Guruwar peth
37,2,1,3,3441.860465,1075,Hadapsar
225,5,2,4,8666.666667,3000,Hadapsar Industrial Estate
225,5,2,4,17418.03279,2440,Hingne Khurd
55,2,2,2,4583.333333,1200,Jangali Maharaj Road
45.8,2,2,2,4260.465116,1075,Kalyani Nagar
40,2,2,2,3508.77193,1140,Karve Nagar
150,4,2,5,15957.44681,940,Karve Road
225,5,1,6,11574.07407,2160,Kasba Peth
42,2,1,2,3853.211009,1090,Katraj
70,4,1,4,4666.666667,1500,Khadaki
225,4,2,4,8771.929825,4104,Khadki
100,3,2,3,5586.592179,1790,Kharadi
134,3,2,3,6979.166667,1920,Kondhwa
95,2,2,2,6914.11936,1374,Kondhwa Budruk
95,3,2,3,6574.394464,1445,Kondhwa Khurd
36,1,1,1,5063.291139,711,Koregaon Park
95,3,3,3,6333.333333,1500,Kothrud
100,3,3,3,5813.953488,1720,Law College Road
60,3,2,3,4285.714286,1400,Laxmi Road
49,2,2,2,4757.281553,1030,Lulla Nagar
85,2,1,2,7083.333333,1200,Mahatma Gandhi Road
70,3,2,3,5090.909091,1375,Mangalwar peth
56,1,2,2,5333.333333,1050,Manik Bagh
160,3,2,3,7111.111111,2250,Market yard
50,2,2,2,5000,1000,Model colony
25,1,0,1,5330.490405,469,Mukund Nagar
225,4,3,4,6578.947368,3800,Mundhawa
29,2,1,2,3284.258211,883,Nagar Road
86,2,3,3,4725.274725,1820,Nana Peth
65,2,3,3,4513.888889,1440,Narayan Peth
160,4,1,6,4444.444444,3600,Narayangaon
225,5,2,4,13000,2500,Navi Peth
48,2,2,2,3918.367347,1225,Padmavati
225,3,1,3,16500,4000,Parvati Darshan
52.8,2,3,2,6034.285714,875,Pashan
40,1,2,1,5333.333333,750,Paud Road
80,2,3,2,6779.661017,1180,Pirangut
47,2,2,2,3936.348409,1194,Prabhat Road
62,2,2,3,4133.333333,1500,Pune Railway Station
52.2,2,2,2,4500,1160,Rasta Peth
225,3,1,3,11017.6619,2378,Sadashiv Peth
60,2,1,2,5319.148936,1128,Sahakar Nagar
150,3,1,3,10000,1500,Salunke Vihar
35.23,2,1,3,2887.704918,1220,Sasson Road
58,2,2,2,4793.38843,1210,Satara Road
58,2,1,3,5272.727273,1100,Senapati Bapat Road
46,3,2,3,3833.333333,1200,Shaniwar Peth
225,5,2,4,7680.945347,3385,Shivaji Nagar
66,3,2,3,4021.937843,1641,Shukrawar Peth
45,2,1,2,3750,1200,Sinhagad Road
67.39,2,1,2,5348.412698,1260,Somwar Peth
78,3,3,3,4534.883721,1720,Swargate
48.13,2,0,2,4249.889625,1132.5,Tilak Road
45.98,2,1,2,3800,1210,Uruli Devachi
200,4,2,4,9090.909091,2200,Vadgaon Budruk
45,2,1,3,4186.046512,1075,Wadgaon Sheri
130,3,2,3,7638.072855,1702,Viman Nagar
200,2,2,2,12269.93865,1630,Vishrant Wadi
38.55,2,2,2,3378.61525,1141,Wagholi
108,3,2,3,5212.355212,2072,Wakadewadi
225,2,2,5,6793.478261,5520,Wanowrie
70,2,0,3,5833.333333,1200,Warje
77,3,0,3,5703.703704,1350,Yerawada
225,4,0,4,10998.51705,4046,Alandi Road
78.34,2,2,3,6638.983051,1180,Ambegaon Budruk
130,3,3,3,371.4285714,35000,Anandnagar
115,2,2,2,8487.084871,1355,Aundh
50,1,0,1,8333.333333,600,Aundh Road
150,7,2,7,12500,1200,Balaji Nagar
120,2,1,3,7317.073171,1640,Baner
100,5,0,5,8333.333333,1200,Baner road
57,2,2,3,4789.915966,1190,Bhandarkar Road
225,4,2,4,15625,2400,Bhavani Peth
49.85,2,2,2,4892.05103,1019,Bibvewadi
165,3,2,3,8800,1875,Bopodi
40,3,2,3,3200,1250,Budhwar Peth
140,3,2,3,11666.66667,1200,Bund Garden Road
56,2,1,2,4912.280702,1140,Camp
109,3,1,3,6476.530006,1683,Chandan Nagar
83.3,3,2,3,5498.349835,1515,Dapodi
111,4,2,4,5240.793201,2118,Deccan Gymkhana
58,3,0,4,4202.898551,1380,Dehu Road
61.75,2,2,2,5701.754386,1083,Dhankawadi
55,2,1,2,9166.666667,600,Dhayari Phata
120,3,3,3,5217.391304,2300,Dhole Patil Road
60,2,2,2,4838.709677,1240,Erandwane
120,3,1,3,6857.142857,1750,Fatima Nagar
43.48,2,2,2,3534.95935,1230,Fergusson College Road
139,3,1,3,9266.666667,1500,Ganesh Peth
40.39,2,1,2,4100.507614,985,Ganeshkhind
87,2,1,3,5800,1500,Ghorpade Peth
32.49,2,1,2,2888,1125,Ghorpadi
44,2,1,2,4631.578947,950,Gokhale Nagar
225,2,2,5,9794.642857,5600,Gultekdi
76,3,3,3,4810.126582,1580,Guruwar peth
98.5,2,1,3,9020.14652,1092,Hadapsar
28.34,2,1,2,2600,1090,Hadapsar Industrial Estate
159,3,1,3,7022.968198,2264,Hingne Khurd
25.53,2,2,3,2471.442401,1033,Jangali Maharaj Road
24.5,2,2,2,3024.691358,810,Kalyani Nagar
45,2,0,2,4306.220096,1045,Karve Nagar
82,2,1,2,6133.133882,1337,Karve Road
32,2,2,2,2666.666667,1200,Kasba Peth
160,3,2,3,10126.58228,1580,Katraj
54,2,3,3,3600,1500,Khadaki
91,4,2,3,5548.780488,1640,Khadki
62,3,2,3,3949.044586,1570,Kharadi
82,2,2,3,5578.231293,1470,Kondhwa
40.61,2,2,2,3500.862069,1160,Kondhwa Budruk
71,2,1,2,6761.904762,1050,Kondhwa Khurd
225,3,1,3,12129.38005,1855,Koregaon Park
90,2,1,3,6164.383562,1460,Kothrud
100,3,2,3,5485.463522,1823,Law College Road
42,2,2,2,3839.122486,1094,Laxmi Road
57,2,2,2,4943.625325,1153,Lulla Nagar
57,3,1,3,4301.886792,1325,Mahatma Gandhi Road
85,3,2,4,7083.333333,1200,Mangalwar peth
125,2,2,3,7861.63522,1590,Manik Bagh
160,4,2,5,13223.1405,1210,Market yard
220,4,0,4,18333.33333,1200,Model colony
48,2,1,2,3993.344426,1202,Mukund Nagar
53,2,1,2,4409.317804,1202,Mundhawa
62.5,2,3,2,5208.333333,1200,Nagar Road
118,3,1,3,6990.521327,1688,Nana Peth
52,2,1,2,5098.039216,1020,Narayan Peth
47,2,2,2,3966.244726,1185,Narayangaon
52.04,2,1,2,4213.765182,1235,Navi Peth
225,5,1,4,15600.62402,3205,Padmavati
37.64,2,2,2,3494.893222,1077,Parvati Darshan
66,2,3,3,4664.310954,1415,Pashan
162,3,2,3,6952.7897,2330,Paud Road
35,2,2,2,4347.826087,805,Pirangut
20.03,1,0,1,4712.941176,425,Prabhat Road
59.95,2,3,2,5190.47619,1155,Pune Railway Station
225,4,3,4,23719.16509,5270,Rasta Peth
22,2,1,2,3353.658537,656,Raviwar Peth
48,2,0,2,4363.636364,1100,Sadashiv Peth
52,2,3,2,4521.73913,1150,Sahakar Nagar
60,1,1,1,10000,600,Salunke Vihar
140,2,1,2,9536.784741,1468,Sasson Road
225,5,2,4,12790.69767,4300,Satara Road
126,4,2,3,5526.315789,2280,Senapati Bapat Road
97,2,1,2,7233.407905,1341,Shaniwar Peth
77,2,1,2,6020.328382,1279,Shivaji Nagar
98.88,4,0,4,4444.044944,2225,Shukrawar Peth
43.51,2,2,2,3671.729958,1185,Sinhagad Road
85,3,2,3,4857.142857,1750,Somwar Peth
53.5,2,1,2,4644.097222,1152,Swargate
160,4,1,5,16000,1000,Tilak Road
36,2,3,2,2769.230769,1300,Uruli Devachi
155,4,2,4,5615.942029,2760,Vadgaon Budruk
39,2,2,2,3644.859813,1070,Wadgaon Sheri
45,2,0,2,4087.19346,1101,Viman Nagar
55,2,1,2,7096.774194,775,Vishrant Wadi
36.85,1,1,1,5524.737631,667,Wagholi
55,2,1,2,5140.186916,1070,Wakadewadi
110,2,2,3,5866.666667,1875,Wanowrie
57.99,2,1,2,7889.795918,735,Warje
90,4,1,5,2064.220183,4360,Yerawada
130,3,2,3,7428.571429,1750,Alandi Road
67,2,1,2,5514.403292,1215,Ambegaon Budruk
190,9,3,9,31666.66667,600,Anandnagar
30,2,1,2,3658.536585,820,Aundh
59.935,2,0,2,5090.021231,1177.5,Aundh Road
89.61,3,2,3,5037.099494,1779,Balaji Nagar
58,2,2,2,5248.868778,1105,Baner
60,3,2,3,3636.363636,1650,Bhandarkar Road
150,2,2,2,8854.781582,1694,Bhavani Peth
203,3,1,3,8543.771044,2376,Bibvewadi
150,3,3,3,7594.936709,1975,Bopodi
33,2,1,2,4896.142433,674,Budhwar Peth
41,2,1,2,3459.915612,1185,Bund Garden Road
28,1,0,1,6292.134831,445,Camp
76,7,2,6,8444.444444,900,Chandan Nagar
75,3,2,3,5084.745763,1475,Dapodi
82.5,3,3,3,5098.887515,1618,Deccan Gymkhana
65,2,0,2,5803.571429,1120,Dehu Road
152,3,2,4,6969.280147,2181,Dhankawadi
90,4,0,4,7500,1200,Dhayari Phata
65,4,3,6,10833.33333,600,Dhole Patil Road
59.13,2,1,3,3800.128535,1556,Erandwane
66.02,2,1,2,5599.660729,1179,Fatima Nagar
83,2,2,2,6404.320988,1296,Fergusson College Road
52,2,2,2,4078.431373,1275,Ganesh Peth
225,2,2,7,16000,1875,Ganeshkhind
77,2,2,3,5500,1400,Ghorpade Peth
63,2,1,2,5155.482815,1222,Ghorpadi
41,2,1,2,4361.702128,940,Gokhale Nagar
42.6,2,2,2,3594.936709,1185,Gultekdi
112,3,2,3,6295.671726,1779,Guruwar peth
59.76,3,2,3,3700.309598,1615,Hadapsar
225,2,2,4,9795.653584,4624.5,Hadapsar Industrial Estate
61,2,1,2,5776.515152,1056,Hingne Khurd
46,2,0,2,4181.818182,1100,Jangali Maharaj Road
40,2,1,2,4347.826087,920,Kalyani Nagar
75,2,0,3,4681.64794,1602,Karve Nagar
62,2,0,2,5272.108844,1176,Karve Road
59,3,1,4,8740.740741,675,Kasba Peth
135,3,0,3,9985.207101,1352,Katraj
99,3,3,3,5765.870705,1717,Khadaki
80,4,1,4,729.8604142,10961,Khadki
111,4,3,4,5238.319962,2119,Kharadi
67.3,2,1,2,5401.284109,1246,Kondhwa
42.79,2,1,2,3750.219106,1141,Kondhwa Budruk
84,2,1,2,7260.155575,1157,Kondhwa Khurd
27.68,2,2,2,2700.487805,1025,Koregaon Park
33,1,2,1,5076.923077,650,Kothrud
98,2,1,2,7264.640474,1349,Law College Road
83.3,3,1,3,5319.284802,1566,Laxmi Road
195,3,3,4,6890.459364,2830,Lulla Nagar
38.13,2,1,3,2888.636364,1320,Mahatma Gandhi Road
84.83,3,1,3,4765.730337,1780,Mangalwar peth
34.9,2,1,2,3198.900092,1091,Manik Bagh
225,4,3,4,8174.386921,3670,Market yard
50.49,2,1,2,5500,918,Model colony
130,4,0,4,6666.666667,1950,Mukund Nagar
90,3,1,3,5309.734513,1695,Mundhawa
95,3,2,3,5571.847507,1705,Nagar Road
75,3,2,3,5454.545455,1375,Nana Peth
30,1,1,1,5714.285714,525,Narayan Peth
83,2,1,2,5736.005529,1447,Narayangaon
39,2,1,2,3500.897666,1114,Navi Peth
100,2,1,3,6896.551724,1450,Padmavati
15,1,0,2,3260.869565,460,Parvati Darshan
40,2,2,2,3913.894325,1022,Pashan
45,2,2,2,4500,1000,Paud Road
68.75,2,1,2,6094.858156,1128,Pirangut
57,2,2,2,4830.508475,1180,Prabhat Road
69,6,1,6,6900,1000,Pune Railway Station
150,2,1,2,12500,1200,Rasta Peth
225,3,2,3,17548.52433,3761,Raviwar Peth
75,2,3,2,5601.194922,1339,Sadashiv Peth
55,2,3,3,3928.571429,1400,Sahakar Nagar
39.52,2,1,2,3800,1040,Salunke Vihar
58,2,2,2,4841.402337,1198,Sasson Road
95,3,2,4,7916.666667,1200,Satara Road
113,3,2,3,6682.436428,1691,Senapati Bapat Road
36,3,2,3,3348.837209,1075,Shaniwar Peth
194,3,2,3,11901.84049,1630,Shivaji Nagar
43.5,3,2,3,3508.064516,1240,Shukrawar Peth
58.935,2,0,2,5250.334076,1122.5,Sinhagad Road
86.58,3,2,3,5200,1665,Somwar Peth
94,3,2,3,3776.617115,2489,Swargate
70,2,2,2,6129.597198,1142,Tilak Road
184,3,1,3,9311.740891,1976,Uruli Devachi
225,4,2,4,10909.09091,5500,Vadgaon Budruk
82,3,2,3,4425.256341,1853,Wadgaon Sheri
72,4,1,8,12000,600,Viman Nagar
92,2,2,2,5871.091257,1567,Vishrant Wadi
27.24,2,1,2,2499.082569,1090,Wagholi
125,4,2,6,10416.66667,1200,Wakadewadi
225,4,1,4,26666.66667,2400,Wanowrie
51.47,2,2,2,4380.425532,1175,Warje
52,2,2,2,4333.333333,1200,Yerawada
41,2,1,2,4120.603015,995,Alandi Road
41.1,2,1,2,4649.321267,884,Ambegaon Budruk
80,3,2,5,8888.888889,900,Anandnagar
57,2,2,2,4871.794872,1170,Aundh
46.55,2,1,2,3800,1225,Aundh Road
73.3,2,1,2,5461.997019,1342,Balaji Nagar
67,2,1,2,4981.412639,1345,Baner
65,3,0,3,4924.242424,1320,Baner road
49.39,2,1,2,4332.45614,1140,Bhavani Peth
50,2,1,2,3846.153846,1300,Bibvewadi
85,3,2,3,5145.27845,1652,Bopodi
142,4,2,3,6853.281853,2072,Budhwar Peth
95,2,2,3,5459.770115,1740,Bund Garden Road
71,2,1,3,5220.588235,1360,Camp
60,2,2,3,5240.174672,1145,Chandan Nagar
40,2,0,3,2597.402597,1540,Dapodi
95,2,2,2,7433.489828,1278,Deccan Gymkhana
40,1,1,1,6349.206349,630,Dehu Road
58,3,2,3,5272.727273,1100,Dhankawadi
95,3,0,3,7916.666667,1200,Dhayari Phata
115,6,2,7,4600,2500,Dhole Patil Road
15.135,1,0,1,2598.283262,582.5,Erandwane
25.88,2,2,2,2549.753695,1015,Fatima Nagar
225,5,2,5,7272.727273,3300,Fergusson College Road
225,5,1,5,9222.222222,4500,Ganesh Peth
66,2,3,3,4867.256637,1356,Ganeshkhind
28,2,1,2,3402.18712,823,Ghorpade Peth
66,2,0,3,5500,1200,Ghorpadi
37,2,0,2,3523.809524,1050,Gokhale Nagar
69,2,1,2,5847.457627,1180,Gultekdi
51.91,2,3,2,4651.433692,1116,Guruwar peth
42.79,2,1,2,3999.065421,1070,Hadapsar
80,2,3,2,5776.173285,1385,Hadapsar Industrial Estate
70,1,1,1,7000,1000,Hingne Khurd
130,3,2,3,6852.925672,1897,Jangali Maharaj Road
55.78,2,1,2,5550.248756,1005,Kalyani Nagar
125,3,2,3,7936.507937,1575,Karve Nagar
65,2,1,2,6666.666667,975,Karve Road
120,3,2,3,6302.521008,1904,Kasba Peth
30,1,1,1,3225.806452,930,Katraj
26,1,1,1,4952.380952,525,Khadaki
17,1,1,1,2478.134111,686,Khadki
150,3,1,2,6250,2400,Kharadi
225,1,0,2,16524.8227,1410,Kondhwa
140,3,1,3,6255.585344,2238,Kondhwa Budruk
69,2,1,2,5877.342419,1174,Kondhwa Khurd
225,4,3,4,6289.473684,3800,Koregaon Park
125,2,1,3,5617.977528,2225,Kothrud
200,2,0,2,16000,1250,Law College Road
52,2,2,2,5664.488017,918,Laxmi Road
52,2,3,2,4160,1250,Lulla Nagar
110,3,2,3,6111.111111,1800,Mahatma Gandhi Road
53,2,3,2,4529.91453,1170,Mangalwar peth
200,1,0,1,15384.61538,1300,Manik Bagh
45,2,1,2,5674.653216,793,Market yard
107,3,2,3,6257.309942,1710,Model colony
57.5,2,1,3,5314.232902,1082,Mukund Nagar
33.03,2,2,2,3299.7003,1001,Mundhawa
180,4,2,4,12000,1500,Nagar Road
54,2,1,3,3396.226415,1590,Nana Peth
80,2,0,3,3333.333333,2400,Narayan Peth
55,3,2,3,3539.253539,1554,Narayangaon
43.415,2,0,2,3800,1142.5,Navi Peth
225,5,2,5,9978.768577,4239,Padmavati
58,1,0,2,6561.085973,884,Parvati Darshan
98.89,2,1,2,9463.157895,1045,Pashan
49.86,2,2,2,4893.032385,1019,Paud Road
130,4,2,3,6718.346253,1935,Pirangut
39.73,2,2,3,3500.440529,1135,Prabhat Road
150,3,2,3,8928.571429,1680,Pune Railway Station
225,5,2,4,10000,2470,Rasta Peth
225,4,3,4,8849.557522,2825,Raviwar Peth
225,3,1,3,13306.45161,2480,Sadashiv Peth
225,11,2,9,23015.87302,1260,Sahakar Nagar
187,4,3,5,10388.88889,1800,Salunke Vihar
90,3,3,3,5002.779322,1799,Sasson Road
225,2,2,4,6990.916408,4348.5,Satara Road
11,1,1,1,2750,400,Senapati Bapat Road
82,2,1,2,7831.900669,1047,Shaniwar Peth
87,2,2,2,6786.271451,1282,Shivaji Nagar
45.9,2,1,2,4500,1020,Shukrawar Peth
155,3,1,4,14351.85185,1080,Sinhagad Road
79.5,2,1,2,5317.725753,1495,Somwar Peth
225,4,1,4,7361.96319,3260,Swargate
64.44,2,2,3,4000,1611,Tilak Road
225,5,2,4,12142.85714,3500,Uruli Devachi
95,2,2,3,6333.333333,1500,Vadgaon Budruk
95,2,2,3,6333.333333,1500,Wadgaon Sheri
225,5,2,4,8421.709295,3206,Viman Nagar
50,3,0,3,3246.753247,1540,Vishrant Wadi
80,3,1,3,4881.025015,1639,Wagholi
72,4,2,4,10285.71429,700,Wakadewadi
55.79,2,2,2,4281.657713,1303,Wanowrie
110,1,1,2,10945.27363,1005,Warje
18.41,1,0,1,2800,657.5,Yerawada
33.28,3,1,3,2550.191571,1305,Alandi Road
95,4,0,3,15833.33333,600,Ambegaon Budruk
115,1,1,2,8846.153846,1300,Anandnagar
68,2,3,3,4722.222222,1440,Aundh
35.14,2,1,2,3900.110988,901,Aundh Road
200,3,3,3,11594.2029,1725,Balaji Nagar
42,2,1,3,4666.666667,900,Baner
55,2,1,2,5188.679245,1060,Baner road
48.45,2,1,2,4750,1020,Bhandarkar Road
65.99,3,2,3,4299.022801,1535,Bhavani Peth
20,1,1,1,3773.584906,530,Bibvewadi
56,3,2,3,3825.136612,1464,Bopodi
80,2,3,2,5925.925926,1350,Budhwar Peth
50,2,2,2,4484.304933,1115,Bund Garden Road
47,2,2,2,4000,1175,Camp
62,2,1,2,5570.530099,1113,Chandan Nagar
225,4,2,6,18750,1200,Dapodi
225,4,3,5,14634.14634,1640,Deccan Gymkhana
42,2,0,2,6461.538462,650,Dehu Road
71.55,2,2,2,5400,1325,Dhankawadi
31,2,3,2,3263.157895,950,Dhayari Phata
86.51,2,1,3,6196.991404,1396,Dhole Patil Road
52.07,2,2,2,4959.047619,1050,Erandwane
100,3,2,3,5479.452055,1825,Fatima Nagar
49.98,2,1,2,4200,1190,Fergusson College Road
56.5,2,1,2,4631.147541,1220,Ganesh Peth
75,2,2,3,4792.332268,1565,Ganeshkhind
109,3,1,3,5764.145955,1891,Ghorpade Peth
27,2,0,2,3000,900,Ghorpadi
55.15,2,1,2,4750.215332,1161,Gokhale Nagar
17.535,1,0,1,2699.769053,649.5,Gultekdi
125,6,3,8,5208.333333,2400,Guruwar peth
90,4,2,4,28571.42857,315,Hadapsar
36.85,1,1,1,5541.353383,665,Hadapsar Industrial Estate
73.5,2,1,2,6255.319149,1175,Hingne Khurd
80,2,2,2,5614.035088,1425,Jangali Maharaj Road
20,1,0,1,1666.666667,1200,Kalyani Nagar
56.12,3,1,3,4676.666667,1200,Karve Nagar
67,2,2,2,5338.645418,1255,Karve Road
145,4,2,3,6862.443503,2112.95,Kasba Peth
22,1,1,1,3666.666667,600,Katraj
100,3,2,3,5524.861878,1810,Khadaki
93,2,2,2,7750,1200,Khadki
49,2,2,2,4743.465634,1033,Kharadi
89.5,3,2,3,5781.653747,1548,Kondhwa
66,3,3,3,4096.834264,1611,Kondhwa Budruk
40.43,2,1,3,2887.857143,1400,Kondhwa Khurd
67,2,2,3,4511.784512,1485,Koregaon Park
82,2,1,2,3416.666667,2400,Kothrud
44.5,2,1,2,4341.463415,1025,Law College Road
65,3,2,4,10833.33333,600,Laxmi Road
53,2,2,2,4326.530612,1225,Lulla Nagar
62.8,2,1,2,5000,1256,Mahatma Gandhi Road
163,3,2,4,7186.948854,2268,Mangalwar peth
53,3,2,3,4818.181818,1100,Manik Bagh
62,2,0,2,5433.829974,1141,Market yard
12,1,1,1,3000,400,Model colony
60,2,0,2,4285.714286,1400,Mukund Nagar
140,7,2,7,3414.634146,4100,Mundhawa
30,1,0,1,200000,15,Nana Peth
48.27,2,2,2,4108.085106,1175,Narayan Peth
56,2,1,2,5090.909091,1100,Narayangaon
95.84,3,2,3,5200.217037,1843,Navi Peth
225,7,2,8,20000,1200,Padmavati
80.5,2,1,2,5513.69863,1460,Parvati Darshan
74.5,2,2,3,4869.281046,1530,Pashan
55,2,1,2,3749.147921,1467,Paud Road
40,1,1,1,4210.526316,950,Pirangut
64.5,2,1,2,5176.565008,1246,Prabhat Road
38,1,1,1,5344.585091,711,Pune Railway Station
46,2,2,2,3852.596315,1194,Rasta Peth
43.4,2,1,3,3195.876289,1358,Raviwar Peth
130,5,1,6,8666.666667,1500,Sadashiv Peth
75,2,2,2,5281.690141,1420,Sahakar Nagar
68.75,2,1,3,5500,1250,Salunke Vihar
58,2,2,2,4531.25,1280,Sasson Road
50,2,1,2,4135.649297,1209,Satara Road
225,5,2,5,5357.142857,4200,Senapati Bapat Road
205,4,3,4,16872.42798,1215,Shaniwar Peth
54.8,2,1,3,4167.30038,1315,Shivaji Nagar
90,3,3,3,5000,1800,Shukrawar Peth
125,4,0,5,7812.5,1600,Sinhagad Road
65,2,2,3,4062.5,1600,Somwar Peth
225,5,2,6,22681.45161,3968,Swargate
52,3,2,3,3326.935381,1563,Tilak Road
72,2,2,3,4615.384615,1560,Uruli Devachi
115,4,2,3,5301.98248,2169,Vadgaon Budruk
170,10,2,9,18888.88889,900,Wadgaon Sheri
55.5,2,2,2,5285.714286,1050,Viman Nagar
225,3,1,3,7264.296754,3235,Vishrant Wadi
66,3,0,3,5500,1200,Wagholi
46,2,2,2,4035.087719,1140,Wakadewadi
170,3,1,3,11333.33333,1500,Wanowrie
75,3,2,3,4807.692308,1560,Warje
70,2,2,2,6363.636364,1100,Yerawada
40.32,2,3,3,3200,1260,Alandi Road
50,2,1,2,4826.254826,1036,Ambegaon Budruk
85.1,3,3,3,5120.336943,1662,Anandnagar
105,2,3,3,7172.131148,1464,Aundh
80,2,2,2,6482.982172,1234,Aundh Road
55,3,1,3,3920.171062,1403,Balaji Nagar
54.9,4,1,4,6000,915,Baner
225,8,3,6,15033.33333,3000,Baner road
42.9,2,2,3,3730.434783,1150,Bhandarkar Road
225,4,2,4,10512.82051,3900,Bhavani Peth
90,4,2,5,10588.23529,850,Bibvewadi
46,2,1,2,4951.560818,929,Bopodi
225,8,3,6,18750,2400,Budhwar Peth
75,2,1,3,5555.555556,1350,Bund Garden Road
39.73,2,1,2,3500.440529,1135,Camp
70,2,2,2,4982.206406,1405,Chandan Nagar
45.84,2,1,2,3820,1200,Dapodi
154,4,3,4,5490.196078,2805,Deccan Gymkhana
64.08,2,2,2,5519.379845,1161,Dehu Road
74,2,3,2,5736.434109,1290,Dhankawadi
141,3,2,3,5514.27454,2557,Dhayari Phata
90,3,2,3,6081.081081,1480,Dhole Patil Road
225,14,2,9,15151.51515,3300,Erandwane
54.54,3,0,3,4040,1350,Fatima Nagar
65,2,2,3,4113.924051,1580,Fergusson College Road
88.64,2,1,3,6029.931973,1470,Ganesh Peth
14,1,1,1,2800,500,Ganeshkhind
61.92,2,1,2,4600.297177,1346,Ghorpade Peth
90,3,3,3,5625,1600,Ghorpadi
120,2,1,2,16666.66667,720,Gokhale Nagar
135,4,0,4,11250,1200,Guruwar peth
35,2,2,2,2916.666667,1200,Hadapsar
48.33,2,2,3,3606.716418,1340,Hadapsar Industrial Estate
225,4,2,4,9126.466754,6136,Hingne Khurd
48,2,2,2,5228.75817,918,Jangali Maharaj Road
115,3,2,3,7666.666667,1500,Kalyani Nagar
85,2,2,2,6463.878327,1315,Karve Nagar
225,5,2,4,32291.66667,2400,Karve Road
62.55,2,2,3,4500,1390,Kasba Peth
56,2,1,3,4210.526316,1330,Katraj
225,4,2,5,8548.387097,3100,Khadaki
125,3,3,3,6853.070175,1824,Khadki
96,2,2,3,6760.56338,1420,Kharadi
56.25,1,0,1,7500,750,Kondhwa
60,2,1,3,4761.904762,1260,Kondhwa Budruk
95,3,2,3,6085.842409,1561,Kondhwa Khurd
165,6,3,9,20320.19704,812,Koregaon Park
42,2,2,2,3962.264151,1060,Kothrud
145,8,3,8,12946.42857,1120,Law College Road
67.38,2,1,2,5500.408163,1225,Laxmi Road
135,3,2,3,6296.641791,2144,Lulla Nagar
140,6,2,7,11666.66667,1200,Mahatma Gandhi Road
29,2,2,2,3295.454545,880,Mangalwar peth
110,3,2,3,6711.409396,1639,Manik Bagh
62,2,1,3,5000,1240,Market yard
69,2,2,2,4600,1500,Model colony
46,2,1,2,3700.724055,1243,Mukund Nagar
78,3,2,3,4952.380952,1575,Mundhawa
44,2,2,2,4284.323272,1027,Nagar Road
56,2,1,3,5175.600739,1082,Nana Peth
73,3,3,3,4459.376909,1637,Narayan Peth
86.58,3,2,3,5200,1665,Narayangaon
56.93,2,0,2,4500.395257,1265,Navi Peth
102,2,2,3,6031.933767,1691,Padmavati
38,2,1,2,3454.545455,1100,Parvati Darshan
150,2,2,5,625000,24,Pashan
62,3,2,3,4133.333333,1500,Paud Road
225,5,1,4,11856.47426,3205,Pirangut
150,4,1,5,9003.601441,1666,Prabhat Road
50,2,2,2,4484.304933,1115,Pune Railway Station
45,2,1,2,4205.607477,1070,Rasta Peth
105,2,2,2,9308.510638,1128,Raviwar Peth
57,2,1,2,4905.335628,1162,Sadashiv Peth
